,id,external_id,upload_id,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,elev_high,elev_low,type,start_date,start_date_local,timezone,start_latlng,end_latlng,achievement_count,kudos_count,comment_count,athlete_count,photo_count,total_photo_count,map,trainer,commute,manual,private,flagged,workout_type,average_speed,max_speed,has_kudoed,gear_id,kilojoules,average_watts,device_watts,max_watts,weighted_average_watts
643,1561069485,garmin_push_2687092231,1678705296.0,{'id': 8583263},Morning Ride,10136.5,1719,1997,30.0,42.6,8.6,Ride,2018-05-09 22:30:53+00:00,2018-05-10 08:00:53+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",0,6,0,1,0,0,"{'id': 'a1561069485', 'polyline': None, 'summary_polyline': 'zy|sEcadmYhIjLnAjKfCtHbCpB|Gf@fD`DpHbBpDuHlN`LOdCh^rYbAf@tCoCp[zV[nCrKjQ{@`B|AfJxKx@o@~@nDtHg@rEuF|HdA|FhIdJdFt@rHaClEhBFfC_GjR~ChNzGvI_BhLn@pMwCfKx@hJjCxEuMxJxBbIpFtC?|D|BnC@hGjA`C`TYz@lTnBBd@gF'}",False,False,False,False,False,,5.897,9.4,False,b3900175,119.0,69.2,False,,
644,1561658473,garmin_push_2687814257,1679315370.0,{'id': 8583263},Evening Ride,9992.2,1785,1990,59.0,49.0,17.4,Ride,2018-05-10 08:38:12+00:00,2018-05-10 18:08:12+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",0,9,0,1,0,0,"{'id': 'a1561658473', 'polyline': None, 'summary_polyline': 'tyctEqxxlYKiM_WdCv@wAoDgAC_GcCyDBsDwFeD}BoIhMoJgCyEaA_JtCoJe@aO`BuKkI{LaBgK~FgSIaCsFaByHhC_GiB}EuF{BaHfHkNoDqJr@{@oKs@aBcIn@cCgDkHuFaH}A^oGmFbAmFks@ok@oBx@yMuK}CbHwM{FmGY}GoJgAaK}I_I'}",False,False,False,False,False,,5.598,9.0,False,b3900175,145.3,81.4,False,,
645,1563221906,garmin_push_2689682211,1680912511.0,{'id': 8583263},Morning Ride,9943.0,1731,1900,29.0,69.2,33.8,Ride,2018-05-10 22:32:11+00:00,2018-05-11 08:02:11+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",0,10,0,1,0,0,"{'id': 'a1563221906', 'polyline': None, 'summary_polyline': 'bz|sEgadmY`IzLzEvTrCzBfSdF|PpMdD_Df`@xZzCuCd\\bWm@~BvKnQy@xBtAnIzK`Am@jAnD`Hk@xFsFhHx@~EtIxJrFv@lGcCnFfBAbDyFxP|CfOzGrI}AbLn@vMuCfKz@rJfCfEsM`KtB~HpFrCApD~BxCD~GjArBhTWl@~SnBAr@wE'}",False,False,False,False,False,,5.744,9.4,False,b3900175,108.0,62.4,False,,
646,1563919763,garmin_push_2690300545,1681732665.0,{'id': 8583263},Afternoon Ride,10122.0,1796,1951,57.0,42.6,11.4,Ride,2018-05-11 08:15:30+00:00,2018-05-11 17:45:30+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",1,8,0,1,0,0,"{'id': 'a1563919763', 'polyline': None, 'summary_polyline': 'hyctEmyxlYGqL_WfCz@uAuDsABcGgCsDC_EmFsC}B}HjM}JeCuEgAgJvCgKe@qMzA{LuIcMqAsJvFsVwFoBkGdC}EcA{JoKi@kD~FkIXwFaDeGd@wAwKoAsAqHj@yBwKkQZcD_~@kt@}FlKoO}MkFm@gDeDgHe@wGyJcAgJwI_I'}",False,False,False,False,False,,5.636,8.6,False,b3900175,143.2,79.7,False,,
647,1565819707,garmin_push_2691926397,1684006517.0,{'id': 8583263},Metro Climbs with Nacho and Scott,45006.7,9952,13111,1238.0,413.8,32.0,Ride,2018-05-11 19:40:00+00:00,2018-05-12 05:10:00+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.88, 138.63]",31,23,2,3,0,4,"{'id': 'a1565819707', 'polyline': None, 'summary_polyline': 'tr|sE_zdmY`KsDrUqCfTgMb@gAcCeLj}BiGJcKfQq@DqFpv@gBt@sD|jAaFVpC~@Nq@hAxCmAeCA`v@kCvDaBfFgJlEo@^vL`CL|JmV`OePpDkIzAqLrCoDaBeIiDzGJiIpCkFnCy@`MjHcMyGsGlFa@hJ|@gExBsA|AtIuC|DqE`T_ElFb@``@dT]dJgFMnJlBhAnE`L~Ao@x@}Dn@hRtFtDuFaDg@yR_AlEiB`@_EmK_CeBr@{H}JtDaT\\q@sVn@cFwHqAzAsDCqGLrGcCtDeHiJiD_JxAiD~EcAv@vFu@iFsFjAeAjCfCpIaBlDeFfAeA}LckAzD{Asv@iRBdBoFiAkm@w`AlCS_XbGkKlI}EtCa@`ChBvBsDpFdBbBoBgBpBwFcBeBdDwEuAaLdGqFfK\\`Xo_@`AyAq_@h@}CjL}@xHyDMoT`BoShGsV~\\rBrMmUmMnUk]aBkGxWsAzQLxTmHjD}Lr@tKniGiAgEkuC`Kkp@z_AyB~AuJ_N}^jc@lA_B'}",False,False,False,False,False,10.0,4.522,18.2,False,b3900175,1310.8,131.7,False,,
648,1568700959,garmin_push_2695274383,1687010733.0,{'id': 8583263},Quick trip to the oak tree ,26969.6,4188,4551,375.0,458.4,78.6,Ride,2018-05-13 07:37:22+00:00,2018-05-13 17:07:22+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.88, 138.63]",1,15,0,1,0,0,"{'id': 'a1568700959', 'polyline': None, 'summary_polyline': 'hr|sE}ydmYfKwDxTiCzUaNcCoNx}B}FqIoxEyE}CkDyKqE{Fo@kJsGd@uCoI~@eGlKuTdJwHnFuQeBNuGbKiDyJyExGqCi@bV_t@uUbIoIeHvCyDfFw@~GmOzEaDrB{N|K_PaHvGgCdGyAnNgFvDcHtOaFt@}CtDlCzDnEzAhOyHfEYyO~h@wErJlCf@zEaHdDrJdGmJvBYoFrRuIrGwKpUw@~FpCzHnGm@bAbKhEhFhD`LfFbD`EflCynA~FrAvu@ib@~BeJdNrDxPcV|NoStBmLhE'}",False,False,False,False,False,10.0,6.44,12.7,False,b3900175,500.2,119.4,False,,
649,1573096979,garmin_push_2700415535,1691570306.0,{'id': 8583263},Morning Ride,20526.2,3474,36112,100.0,587.2,26.8,Ride,2018-05-14 22:30:24+00:00,2018-05-15 08:00:24+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.88, 138.63]",2,8,0,1,0,0,"{'id': 'a1573096979', 'polyline': None, 'summary_polyline': '~y|sEmadmY|HpL|AjLdGhKdU`GrO~LrDqCp_@lZrCyC`]nWe@xClK|Py@fAlApJpK~@_@nAhDnHq@`FiFfHpAvGhIlIjEz@nHgC`FdBHdCcG~Q~ChO|GdI{AjKl@rNwCrJr@|JlCjEmMjKfBjHxF|CD|DfCzDXtHbU\\p@tS`CEf@}E{@FGsMaWdCz@{AqDiA?yFyBkDIoEkGkEkBgGhM{J}B{EiAgJxCcLe@aL|AyLaJgNgAmJzFaSQaC_FwAqHdCcE}@uJmKe@wEbFyGXsHoC{EZ_BiK{@wAwHp@yBcL}Q`@qCu}@mt@oHbJyN_M{Eg@eDcDmHg@sGyJgAqJgI_H'}",False,False,False,False,False,,5.909,10.5,False,b3900175,262.0,75.4,False,,
650,1574652468,garmin_push_2702208675,1693161044.0,{'id': 8583263},Friaca with Nano e Scott,34055.1,5730,7059,556.0,580.0,49.2,Ride,2018-05-15 20:16:20+00:00,2018-05-16 05:46:20+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.88, 138.63]",6,14,1,3,0,3,"{'id': 'a1574652468', 'polyline': None, 'summary_polyline': 'pr|sEazdmYfa@_IpU_Nm`@_vAuFoxCeCy@k@cIuG_@PaCKfDhGSBaDlC[KoMw@iMuDgIqAgIy@qu@{E}TjHgOrE{DdBgGkAwGSaYrEkGhE_MmCyHrDwHyBaRrBkChB_O`JqLfBmHBwG~DsHgC{GsHiF{BsN}CcGkI{HDkGmB}A[_Ex@qCEqNv@kEtG`@nLuM~L[]eIdEqEbG_AjCtA`BsAvIeZzJeKrEs^dKgHbBLjCvFrF`AdJrTdJzDgJ}DgIaTeF_AoE}GgMxG}Ep_@qJfJkJ|[cAz@gFwA}GtBgBzCh@tH}LXcK~L{G?sAfD@bOeAlGfCvEOrEtIdIhDfHjB`M`H|ErChHcEnH}AjPwJrMiAzMoBdDjBlRwDhH`CpIgEhMiEdFOvNpBfSwAlFcNvR[dDdE`OjCx~@`GfRxHvbEja@vtAuVnPq_@lH'}",False,False,False,False,False,10.0,5.943,14.6,False,b3900175,709.7,123.9,False,,
651,1574784383,garmin_push_2702347077,1693296700.0,{'id': 8583263},Morning Ride,10024.3,1657,1831,32.0,62.4,29.6,Ride,2018-05-15 23:17:50+00:00,2018-05-16 08:47:50+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",0,5,0,1,0,0,"{'id': 'a1574784383', 'polyline': None, 'summary_polyline': 'lz|sEkadmY|HfMhAtKfGfKfTtFjPfMhD{Cp_@hZhEyBr[~Va@pCfK|Pq@hD`ApGdLfAc@nApCnFDzEwGdLlBnFbHvHrEx@rIeCzEvBeGrV|AfJzIdN_B`Kn@fNkCjJn@pKjC`EoMlKdBvG`GxDnE|U~S_@l@pSzB\\h@gF'}",False,False,False,False,False,,6.05,9.4,False,b3900175,108.1,65.2,False,,
652,1575333191,garmin_push_2702958069,1693874911.0,{'id': 8583263},Evening Ride,9563.7,1286,1502,61.0,71.6,39.0,Ride,2018-05-16 08:31:40+00:00,2018-05-16 18:01:40+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",1,8,0,1,0,0,"{'id': 'a1575333191', 'polyline': None, 'summary_polyline': 'bzctEswxlY]{MgWxB|@{AoDkA_CmRkG{EeBmGvLmJyDeQnCuJSgGaYsCa\\dI{ArDmHlBsBoBsQhE_A}@{EwY_RaQ|Q_gAqh@is@cYwe@cEyAsDoPiOwT'}",False,False,False,False,False,,7.437,11.8,False,b3900175,179.8,139.8,False,,
653,1576777998,garmin_push_2704632554,1695349558.0,{'id': 8583263},Another great ride with the Biketivist gang,40768.5,6423,7633,610.0,586.6,37.2,Ride,2018-05-16 20:11:42+00:00,2018-05-17 05:41:42+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.88, 138.63]",24,16,2,3,0,0,"{'id': 'a1576777998', 'polyline': None, 'summary_polyline': 'tr|sEazdmYtJqD~UuCjUmO{`@wtAsFaxC{BYm@aJ_H{@h@oBo@AVrDfGQIcDxCk@u@qYyEiLy@mIfm@}A`AlJxc@oAlC|i@xw@aCgAuLcHVeBkDMeFxLqYhIgGvGsSqBPiG~JeDuJcFzGsCw@pV_s@sD@oPnHqGiDs@kCbDoDrEk@zGkOdFoDdAwK~DgJpMgLrBkFhDgB|M}RN}H|JmBfAgGrGHtCkFfLsGrOsThB{HrWaHxCaIxEgD~Je`@zC_DeA{BqJcCmF_KmOiHqGgBkEn@wLgE_F{KkFcDaG_LNcEeJmGoJwA}B_GcNZ{E|BaGaHuNwBsCeHe@kKuKmFgCqKyDsG}F_AiDqGeM`HwEb_@mJbJoJf\\mA~@aFwAwGtBsBbDt@bHeMl@sKlMoGOuApDB|NcAfG~B`DOdGnEdC`HlMpBtM`HxEbDbIiEhH@rG_BxGyJhMmA~NoBbDjBtQwDtFpCtI}DlMwE~GGvNlB|QgRn^vEfR~Bf|@jGpTnHx`Ela@luA{VpPcTzBwK`E'}",False,False,False,False,False,10.0,6.347,15.3,False,b3900175,844.6,131.5,False,,
654,1576898024,garmin_push_2704758549,1695472353.0,{'id': 8583263},Morning Ride,10082.4,1719,1810,32.0,61.4,28.0,Ride,2018-05-16 23:20:07+00:00,2018-05-17 08:50:07+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",0,10,0,1,0,0,"{'id': 'a1576898024', 'polyline': None, 'summary_polyline': '~y|sEiadmYdIpLhAvKzCzH|BbBbTnFfPdMrDyCl_@pZxDqCn[dWi@|BxKvQu@`ChA`IhLdAs@|@`DdG?zEwGdKfBfGpHzHfF|@fHkC~EhBCzCuF|PxCrOzG~I_BvKr@nMoCtJl@nJlCdFkMjK~BdIdFdCAjD`ChD@tGfAlBfT[r@fTvBALcF'}",False,False,False,False,False,,5.865,10.9,False,b3900175,113.5,66.0,False,,
655,1577416875,garmin_push_2705332223,1696024840.0,{'id': 8583263},Afternoon Ride,13045.6,2313,3518,75.0,78.8,46.6,Ride,2018-05-17 07:58:35+00:00,2018-05-17 17:28:35+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",3,8,0,1,0,0,"{'id': 'a1577416875', 'polyline': None, 'summary_polyline': 'nzctEqwxlYm@mNcW`C|@sAkDcACoG}BaDCkEoFkCiCsIjM}JgCuEaA}ItCgJe@_O|AcLoIkMsAmJzFqVwF{BsGdC}Ey@sHsHqB_HjHmNsD{Il@cAwKy@{AmIn@cCmLeRjLuPvInIhXcWz@fAmBig@qU~MoDkBuCpFeIwGyDtCi`Aut@oQfp@uZgK_DgIe@mH_JaI'}",False,False,False,False,False,,5.64,9.0,False,b3900175,190.3,82.3,False,,
656,1580765126,garmin_push_2709195095,1699475844.0,{'id': 8583263},Spin with Juan up Pole,68855.8,12011,13907,1109.0,711.4,57.8,Ride,2018-05-18 19:55:52+00:00,2018-05-19 05:25:52+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.88, 138.63]",34,19,2,2,0,4,"{'id': 'a1580765126', 'polyline': None, 'summary_polyline': '`w|sEogcmYtPrVrCdO|l@ty@tg@aq@bb@_a@ta@mTnnBmH~B~v@|h@s@vBhgAf|DaRdBxh@he@mA~l@eL~HOyAb@|FxF`Xy@hGiHdK|MnMnFrOmPOdVlD~JbDst@eKaIKsK}CqBwBiTdC{Fvo@uLn`@vOxXjb@z]t@tEeLjFuBxBaOdEDx@cJd[uMdWdHnJiBxXuj@j]eVhDqS`YoXAsKwa@yc@eK_[PeOfF_WtNiMxSi`@~C}m@~MgWbB_RkHmQq@mS}LkW{CbAaQzPkEbTmb@n`AiQhHaSjSiBsSuK_A_DzM`DVH|GeU|D_EwXgTeZcDuSmZm_@a@u^cJiV}GaGgf@Sca@_\\mNtDiJgDqFsDmBiQgPiO{P`HuOuEmSxBwi@wGcCbIkUx@U_QeRyQeQfQ}L_T{JiCaMlDkUyPsByJmPeBgEePyPz@gSmJ}BwJiKyKk@qLaWwS_^JkF~HcJsBgGhFeJaDuT|_@}P~NcGe@mBbHeJzARrHs^bv@fAbKhOhSnB|RmUxo@{Wv`@pIGlDjE_Gt\\bExM~Ex@~@~`@te@mAtI`dFg@wD{D?_nCzIwu@fcAiJ}L'}",False,False,False,False,False,10.0,5.733,16.9,False,b3900175,1429.4,119.0,False,,
657,1587606582,garmin_push_2717218293,1706579233.0,{'id': 8583263},Morning Ride,10121.2,1678,1914,31.0,48.2,12.6,Ride,2018-05-21 21:59:27+00:00,2018-05-22 07:29:27+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",0,8,0,1,0,0,"{'id': 'a1587606582', 'polyline': None, 'summary_polyline': 'dz|sEiadmYbIxLlErT`DdCxSdFfPhMbDyCh`@vZ`DoDv[zWm@|BzKlQw@~BrAlI|K`Ak@`AdDzGa@fG{F`IpAjFdIvIhFz@jH_C|EhB{FlV|CtN|GpIaBfLl@nNsCrJz@lJlChE}MjK~BvHlFjCAlDbChDAlGlA|BbT_@v@nTrBCGuEn@I'}",False,False,False,False,False,,6.032,10.8,False,b3900175,119.6,71.3,False,,
658,1588210883,garmin_push_2717902102,1707218368.0,{'id': 8583263},Getting some sweets on the way home. ,11420.4,2145,2860,67.0,75.6,31.6,Ride,2018-05-22 07:39:56+00:00,2018-05-22 17:09:56+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",0,9,2,1,0,1,"{'id': 'a1588210883', 'polyline': None, 'summary_polyline': '|yctEkwxlYa@uN{VhC|@qAsDaBBmFeC}D@}DyF_DuBmHhM_KkCeFeAyIzCeKg@cGwXkCe\\bI_AlDgHlB}BkBsRpEqFwYkVmAkxApDyA}t@cDUxBoAq@en@zL_AQ{WtNuBuk@ez@'}",False,False,False,False,False,10.0,5.324,8.9,False,b3900175,164.3,76.6,False,,
659,1589745309,garmin_push_2719708404,1708787863.0,{'id': 8583263},Morning Ride,10207.1,1738,1943,31.0,53.2,18.6,Ride,2018-05-22 21:51:52+00:00,2018-05-23 07:21:52+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",0,7,0,1,0,0,"{'id': 'a1589745309', 'polyline': None, 'summary_polyline': '|y|sEeadmYdIpLpApKhCbHzCfChHf@|VjOrEkGzBdBS`Cz_@tZlD_Dz[rWk@dCxKfQy@rBfBlJnKj@o@bA`DbGOxFgGnIbAjFrInJ|Ez@lHeC~EdBHfCaGbRvCnNbHfJaBnKn@hNuC`Kr@`JrCzE{MxJ~BlIfFhC@xDbCzCBtGjAxBbT_@t@nTpBBf@_F'}",False,False,False,False,False,,5.873,10.0,False,b3900175,114.5,65.9,False,,
660,1590375413,garmin_push_2720406010,1709450914.0,{'id': 8583263},Afternoon Ride,9979.8,1800,1929,60.0,71.6,39.4,Ride,2018-05-23 07:49:04+00:00,2018-05-23 17:19:04+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",0,8,0,1,0,0,"{'id': 'a1590375413', 'polyline': None, 'summary_polyline': 'bzctEgxxlYYoMeWdC|@uAsDoAAcGaCuDCcEiFmCgCgIhMiKiC{E}@oItCuKg@eM|AqMuHwJqBuKvFuWgGgBeHhCyGyBaFkGcBsFjHeNqDyJr@_AuKcA}AqHVyDyJuOuBN}F}Er@yFms@uk@cGnK_PgNkE]{DgDsGWwGsJqAaK_JgI'}",False,False,False,False,False,,5.544,9.5,False,b3900175,149.4,83.0,False,,
661,1591940862,garmin_push_2722209958,1711052820.0,{'id': 8583263},Ride with my buddy Esteban,42807.0,7462,10202,746.0,595.4,46.8,Ride,2018-05-23 19:33:45+00:00,2018-05-24 05:03:45+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.88, 138.63]",6,13,2,2,0,0,"{'id': 'a1591940862', 'polyline': None, 'summary_polyline': 'vr|sE_zdmY|IiDxV}CnTmMuAeNv|B}GqIexE{EaDcDoKgDmD_e@~@KuR|LsVwEsNMaGVlGtElNiMvVPjRhg@QbGnOfFrCTj^g@{]sEwCcDyKyEuFu@{JoGf@uCyIzAmHxJeSxHeFzPqj@gRtO{GL@wBdBiDdAxB~FeTbWaXkJmOyAaIdPyZjCkOdI}LG{GhKuBtAqGnGNtC}FnKyF`PaUjBwH`KwEhKgAzCsIzEcD~Jm`@zCmCaAyBwJ_CsF_KsN{GwHqBuDr@sLkE}E}K}EqCyG}LV{D{JoGoJcBcBmFeN\\iEfC{FsGqOmCyCuGk@oLiK{EmC}KwDiG{FaAsDqGaMdHsE~^aKdKwIzZyAdAuGkA}EhBsBjDt@|GcLNuL`N{GEgApDFzNgA~FdC~CEvGpDzArCnEnDhHnBpMvGhEbDnHiEdIA`HeBvGuJzLoA|NkBvCrBnR{DrFxCjIwDjMmFdIVhXlA|GcBzFoE`EmHvOvE`R|Bb}@fGzStHlaEla@duAyVhPsSxBkLdE'}",False,False,False,False,False,10.0,5.737,14.0,False,b3900175,913.5,122.4,False,,
662,1592065123,garmin_push_2722335161,1711181374.0,{'id': 8583263},Morning Ride,10030.0,1833,2045,33.0,48.6,15.8,Ride,2018-05-23 23:18:33+00:00,2018-05-24 08:48:33+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",0,7,0,1,0,0,"{'id': 'a1592065123', 'polyline': None, 'summary_polyline': 'xy|sEeadmYlIxLjApKvG~KpTrFtO~L|DqCp_@nZdD{Cz[hWi@bCpKhQs@jBvAzIxKdAk@|@fD|GS`FiG|Ij@vDdJvKbFz@~GmCvFrB}FlVvCxNxGhI{AlLn@zMgC`Jd@~JnCpEyMxJxBjIvF|CCpDhCnDG|FhAzBbT_@v@dTvB@d@mE'}",False,False,False,False,False,,5.472,8.5,False,b3900175,108.4,59.1,False,,
663,1592589706,garmin_push_2722918912,1711739254.0,{'id': 8583263},Afternoon Ride,9733.6,1825,2070,53.0,69.4,39.2,Ride,2018-05-24 08:14:21+00:00,2018-05-24 17:44:21+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",1,8,0,1,0,0,"{'id': 'a1592589706', 'polyline': None, 'summary_polyline': 'fyctE{bylYOcCsVhCz@_BkDw@AsGeCqD?yDkFuC{ByH|LmKcCmEiAoJrCoJc@mNbBeLiJ{NcA}HbG{VaGwBqGhCsE{@aKyK_@sEzGkLuDcKz@cA{K}@}A}Hn@gCgLyQl@kCe~@qt@qAhAwCiBsDtGsJcIsFm@yC_DaH_@cHeK_AiJ}IcI'}",False,False,False,False,False,,5.333,8.7,False,b3900175,131.6,72.1,False,,
664,1594050657,garmin_push_2724655677,1713241293.0,{'id': 8583263},Morning Ride,10192.1,1751,2073,32.0,43.6,9.0,Ride,2018-05-24 22:23:44+00:00,2018-05-25 07:53:44+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",0,8,0,1,0,0,"{'id': 'a1594050657', 'polyline': None, 'summary_polyline': 'dz|sEkadmYbIxLnA|KlGrKtHn@zCxCrHxAnCuHxNpLWvB|_@vZjD}Cz[pWq@xBbLzQ{@rBjA|HfLtAw@~@jDvGa@jGyFfI`BvFxHhIxEv@fHeChFbBGlDqFdQzCrNzGrI}AhLr@tMsCpJr@fKlCjEsM|JzBrIfF|B?pD~BfDBpGhApBdTWv@lTlBDp@aF'}",False,False,False,False,False,,5.821,9.7,False,b3900175,115.7,66.1,False,,
665,1594595016,garmin_push_2725289355,1713832692.0,{'id': 8583263},Afternoon Ride,10085.6,1807,2001,55.0,84.6,52.6,Ride,2018-05-25 07:58:57+00:00,2018-05-25 17:28:57+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",2,6,0,1,0,0,"{'id': 'a1594595016', 'polyline': None, 'summary_polyline': 'rzctE_xxlYa@_NmWlCt@yAgDaAGaH_C}C?aE}FgDoBmHdMmKgCeEeAmJvCuKg@cMzAqLuHkLmBuJzFoWqFsByGfC}EaAaJoJcAmEpGqJF_F_DaGh@sAyK_AsAkHn@iCiLaRv@eCs~@yt@aBbAuMmKiCfHaIuAiDaD{G]wGaK}@qJaJcI'}",False,False,False,False,False,,5.581,9.3,False,b3900175,140.4,77.7,False,,
666,1596052983,garmin_push_2727071615,1715390981.0,{'id': 8583263},Up 20% grade with Juan “Uran” refueling at KOM Coffee for a grand fondo finish,106445.0,16821,20899,1091.0,690.6,-15.8,Ride,2018-05-25 20:26:03+00:00,2018-05-26 05:56:03+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.88, 138.63]",116,16,4,2,0,7,"{'id': 'a1596052983', 'polyline': None, 'summary_polyline': 'hw|sEwfcmY~OnU~CvOvl@ly@rg@kp@bd@yb@nb@cT|b@uArCpx@dSbWV|k@`~GwW|Axh@lxAwNxHnG~MGdBbIxq@|a@v[`IBwd@tEReEyL~H_V}IuSi]ib@nFmDsG{DaG_PgAiG`FwWaDyh@pQimAb@gYvIyMt@s^zXqm@tH{p@K}_@hMca@fAkWaOi^gf@m]mNtDgLkEa@jFaIzF}AcPcR{_@{IxCuPyEoRxBau@qLyEjI|EcIhIpCeAbHcVtBm@{Q_SqRcQzPmKgRaK{CuJlEiPoLa@rLtDnGgE~]eKhW{Ktm@iRzSlArW`It[wHnQoLdImElN~Gf\\uLd@yGzIwB}KuSvEwCgCwQhQrZ|yOdr@vk@`zCtnFpF`rCg]WJdIyIlCix@iB}KpDuDtKukAr]vAxQwv@jJiiBfe@_BgCyjApSiw@fDuu@pQeqAjOa^hMiAsOjCoMf`@oh@nD~@uDgB`Nc^m@c}A`Xmh@{e@sj@qGqBhjE_pHex@ydAfu@gZ~BjBl^{InW|BdAuKjClBTuC_UsW~E_QUyImMbAgPwPCiG|F_Gu@cIeTuDh@{Ebd@{Gh@_KM|IlMuAqAqH`GeGyLs[ctBucBsL{X{lB|q@lCfMbLkJpD|OcPtR~NdTn_@ad@e\\l`@'}",False,False,False,False,False,10.0,6.328,16.1,False,b3900175,1944.2,115.6,False,,
667,1604727399,garmin_push_2737240701,1724632422.0,{'id': 8583263},Morning Ride,10059.1,1768,1968,29.0,35.2,0.4,Ride,2018-05-29 22:18:54+00:00,2018-05-30 07:48:54+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",0,11,0,1,0,0,"{'id': 'a1604727399', 'polyline': None, 'summary_polyline': 'zy|sEgadmYfIpLnA`LrGtKlHj@tRhK~DuGnHvFUdCj_@lZrDqC~[jWg@fCpKbQy@`CrAdI`LdAm@bAfDrGe@jGyF~HjBnGjHvH~Et@bHeCjFdBDxC_GvQ|CdOtG`I{AtKt@lNuCbKv@vJhClEiM|JlB`InFtCCrD`CxCDnGlA`ChT_@f@`TvBH`@aE'}",False,False,False,False,False,,5.69,8.9,False,b3900175,110.9,62.7,False,,
668,1605321537,garmin_push_2737918514,1725278760.0,{'id': 8583263},Afternoon Ride,10491.6,1788,1954,68.0,67.4,27.4,Ride,2018-05-30 07:53:17+00:00,2018-05-30 17:23:17+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",2,8,0,2,0,0,"{'id': 'a1605321537', 'polyline': None, 'summary_polyline': 'pyctE_zxlYO}KaWfC|@}AmDeA@{FmCaE@wDwFuC{B{HnMgKiC{E_A}IvC{Ki@qLzAqMiIeL{AeKvF}VkFgByGfCwE{@wJiKm@kEjFaHf@uFkDkHx@gAmKq@kBuHh@{CoKoQb@yCy}@ct@aBz@eNuK{CzGsHqA{C{CcH_@}GkJcA}JyIeI'}",False,False,False,False,False,,5.868,9.3,False,b3900175,159.3,89.1,False,,
669,1606741773,garmin_push_2739596873,1726785703.0,{'id': 8583263},Winter metro climb routine ,29347.5,6212,6615,668.0,380.8,37.0,Ride,2018-05-30 19:33:29+00:00,2018-05-31 05:03:29+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.88, 138.63]",7,13,4,1,0,2,"{'id': 'a1606741773', 'polyline': None, 'summary_polyline': '`s|sEgzdmYj`@wHfUuMeBaNt|BuGp@sR|hAcD{CkkBaEmQkAa_AhM}PzGuA~BbBxCyDzF`B}F{AgCvDmEyAoLdGqFbKRbXa_@hAs@ud@lMmAvGeDEeSdLmTn@Z}@|NzAvCtOuS_CKPoBfBw@xHvBmBoDMaIsFuDaRs@oGnV}AlSRfTeIbEiLd@eHqGtC_DeDaDk@gOqBmFlBdFp@dOjCnBL`CuCnAiKsA}EyCkGNw@~VgFsCsDaMFmEpFoQIoD_DqD}EnA{B{AtBrA|FcA|CnFcGf[rD|LpFfDfEllCunA~FhA`v@ya@nBwJjNtE~N]bA_VvNsSvBoLhE'}",False,False,False,False,False,10.0,4.724,12.0,False,b3900175,723.2,116.4,False,,
