ID,Name,Average User Rating,User Rating Count,Price,In-app Purchases,Developer,Age Rating,Languages,Size,Primary Genre,Genres,Original Release Date,Current Version Release Date,,,,,,,,,,,,,,,,,,,,
321219952,Pipe Mania,3,302,0,,Virtual Programming Ltd,4+,EN,85569536,Games,"Games, Strategy, Puzzle",8/07/2009,9/04/2014,,,,,,,,,,,,,,,,,,,,
321369231,WORMS,4,5778,1.99,"0.99, 0.99",Team17 Software Ltd,12+,EN,253834240,Games,"Games, Action, Entertainment, Strategy",12/07/2009,9/12/2016,,,,,,,,,,,,,,,,,,,,
321756558,Pixel Starships\u2122,4.5,27739,0,"4.99, 9.99, 3.99, 4.99, 3.99, 9.99, 19.99, 49.99, 99.99",Savy Soda,9+,"AR, CS, NL, EN, FR, DE, ID, IT, JA, KO, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",104436736,Games,"Games, Entertainment, Strategy, Role Playing",6/01/2016,22/07/2019,,,,,,,,,,,,,,,,,,,,
322110989,PUSHY,4,163,1.99,0.99,medienwerkstatt,4+,"EN, FR, DE",83070976,Games,"Games, Puzzle, Strategy, Education",11/07/2009,8/04/2019,,,,,,,,,,,,,,,,,,,,
322423174,Traffic Rush,3.5,212763,0.99,,Donut Games,9+,EN,9466880,Games,"Games, Strategy, Action",12/07/2009,8/11/2018,,,,,,,,,,,,,,,,,,,,
322829337,Traffic Control!,3,24,0,,Jon Davis,4+,EN,4474837,Games,"Games, Entertainment, Puzzle, Strategy",19/07/2009,21/08/2009,,,,,,,,,,,,,,,,,,,,
323122770,Sudoku Infinite,3.5,166,0,,Ludovic Landry,4+,"EN, FR, JA, ES",10318615,Games,"Games, Strategy, Education, Casual",8/08/2009,17/11/2011,,,,,,,,,,,,,,,,,,,,
323242790,Cartoon Wars,3.5,35905,0.99,"0.99, 5.99, 2.99",BLUE,12+,EN,13216994,Games,"Games, Role Playing, Strategy",25/07/2009,15/10/2012,,,,,,,,,,,,,,,,,,,,
323249918,Hexxagon,2.5,268,0.99,,Aleksejs Voloviks,4+,EN,5334016,Games,"Games, Strategy, Board, Entertainment",23/07/2009,17/04/2017,,,,,,,,,,,,,,,,,,,,
323375748,Big Deuce - Big 2 Classic,3,942,0,2.99,38 Softworks Inc.,4+,"EN, ZH, ZH",18093056,Games,"Games, Strategy, Card, Entertainment",24/07/2009,11/01/2018,,,,,,,,,,,,,,,,,,,,
323833695,Archmage Defense Lite,3.5,3135,0,,Nerv Technology,9+,EN,9205022,Games,"Games, Strategy, Action, Entertainment",30/07/2009,26/07/2010,,,,,,,,,,,,,,,,,,,,
324012853,Orbital,4,1435,2.99,,bitforge Ltd,4+,"EN, FR, DE, IT, ES",22335488,Games,"Games, Puzzle, Strategy, Entertainment",13/08/2009,29/05/2015,,,,,,,,,,,,,,,,,,,,
324018225,Tic Tac Toe: World Challenge,3,680,0,,DigitalFun,4+,"EN, IT, ES",4481024,Games,"Games, Entertainment, Board, Strategy",6/08/2009,13/05/2014,,,,,,,,,,,,,,,,,,,,
324331173,Stock Wars - Virtual Investing,3.5,3015,0,1.99,Continuous Integration Inc.,4+,EN,10139648,Finance,"Finance, Simulation, Games, Strategy",29/10/2009,28/11/2017,,,,,,,,,,,,,,,,,,,,
324335340,Sudoku Deluxe\xae,4.5,688,0,"2.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99",Mobile Deluxe,4+,EN,70557696,Games,"Games, Travel, Strategy, Word",23/09/2009,16/08/2017,,,,,,,,,,,,,,,,,,,,
324355661,Block Drop\xae,4,113,0.99,,"Freecloud Design, Inc.",4+,EN,48675840,Games,"Games, Strategy, Entertainment, Puzzle",6/08/2009,8/05/2017,,,,,,,,,,,,,,,,,,,,
324530319,All American Girls Concentration Memory Game,2,291,0.99,,"No Tie, LLC",17+,EN,9900032,Games,"Games, Entertainment, Strategy, Board",18/09/2009,26/07/2016,,,,,,,,,,,,,,,,,,,,
324538716,Phoenix Emperor 50 Marks,4.5,62,0,"19.99, 4.99, 9.99, 49.99, 99.99","Codxp, Inc",12+,EN,22518784,Games,"Games, Adventure, Strategy",21/08/2009,10/10/2015,,,,,,,,,,,,,,,,,,,,
324561305,Cleopatra\xae,3.5,1054,0,,IGT,12+,EN,5085584,Games,"Games, Strategy, Entertainment, Casino",4/08/2009,15/12/2009,,,,,,,,,,,,,,,,,,,,
324715902,Bored,3.5,9,0,"0.99, 0.99, 0.99",Patrick Q. Kelly,4+,EN,16440320,Games,"Games, Puzzle, Strategy, Entertainment",4/08/2009,9/01/2016,,,,,,,,,,,,,,,,,,,,
326148795,Orient Express: The Train Simulator,3,657,0,0.99,AppMania,4+,"EN, FR, DE, IT, RU",25035776,Games,"Games, Entertainment, Simulation, Strategy",11/08/2009,19/06/2016,,,,,,,,,,,,,,,,,,,,
326162486,Icy Escort,3,47338,0.99,,Donut Games,4+,EN,9214976,Games,"Games, Family, Strategy",11/08/2009,12/07/2017,,,,,,,,,,,,,,,,,,,,
327098920,Alice Greenfingers,3.5,1979,0.99,,Donut Games,4+,EN,9659320,Games,"Games, Strategy, Simulation, Entertainment",22/08/2009,16/10/2010,,,,,,,,,,,,,,,,,,,,
327244757,Space Control,2.5,654,0.99,,Aleksejs Voloviks,4+,EN,13483008,Games,"Games, Entertainment, Strategy, Casual",24/08/2009,21/08/2018,,,,,,,,,,,,,,,,,,,,
327708154,HIARCS Chess,4,213,9.99,,Applied Computer Concepts Ltd.,4+,"EN, DE",22864896,Games,"Games, Board, Education, Strategy",28/08/2009,28/08/2018,,,,,,,,,,,,,,,,,,,,
327755335,Mobile Aquarium,3,15277,0,0.99,TLogic.de,4+,EN,8482816,Games,"Games, Simulation, Entertainment, Strategy",9/09/2009,29/03/2015,,,,,,,,,,,,,,,,,,,,
327771130,PUSHY lite,3.5,776,0,,medienwerkstatt,4+,"EN, FR, DE",64505856,Games,"Games, Education, Puzzle, Strategy",29/08/2009,4/04/2019,,,,,,,,,,,,,,,,,,,,
328034857,Ancient War,3.5,5378,0,0.99,Triniti Interactive Limited,12+,EN,15120306,Games,"Games, Strategy, Entertainment, Action",19/09/2009,9/01/2013,,,,,,,,,,,,,,,,,,,,
328168559,Backgammon NJ,4,2567,4.99,"4.99, 2.99, 2.99",Jimmy Hu,4+,EN,21422080,Games,"Games, Board, Entertainment, Strategy",1/09/2009,16/01/2018,,,,,,,,,,,,,,,,,,,,
328330651,Pebble Command,2.5,29,0,,Pavlos Tsochantaris,4+,EN,35214336,Games,"Games, Entertainment, Strategy, Action",1/09/2009,28/02/2017,,,,,,,,,,,,,,,,,,,,
328415391,Yahoo Fantasy Football & more,3.5,199585,0,,Yahoo,17+,"AR, BN, BG, CA, HR, CS, DA, NL, EN, ET, FI, FR, DE, EL, GU, HE, HI, HU, ID, GA, IT, JA, KN, KO, LV, LT, MS, ML, MR, NB, PL, PT, RO, RU, SR, ZH, SK, SL, ES, SV, TA, TE, TH, ZH, TR, UK, UR, VI",145777664,Sports,"Sports, Games, Sports, Strategy",8/09/2009,27/07/2019,,,,,,,,,,,,,,,,,,,,
329218549,Chess - Play & Learn,4.5,143719,0,"99.99, 6.99, 14.99, 29.99, 49.99, 4.99",Chess.com,4+,"AF, SQ, AR, HY, AZ, EU, BE, BN, BS, BG, CA, HR, CS, DA, NL, EN, ET, FI, FR, GL, KA, DE, EL, HE, HI, HU, IS, ID, GA, IT, JA, KN, KK, KO, LV, LT, MK, MS, NE, NB, PS, FA, PL, PT, PA, RO, RU, SR, ZH, SI, SK, SL, ES, SW, SV, TG, TA, TE, TH, ZH, TR, TK, UK, UR, UZ, VI",109671424,Games,"Games, Strategy, Board, Entertainment",29/10/2009,24/07/2019,,,,,,,,,,,,,,,,,,,,
329466722,DodgeDot,3,4289,0,,"Jampaq, Inc.",4+,EN,24214528,Games,"Games, Entertainment, Strategy, Casual",2/10/2009,4/09/2017,,,,,,,,,,,,,,,,,,,,
329629837,Mummy: Tomb of the Lost Souls FREE,3,178,0,,Richard Nguyen,4+,EN,11965728,Games,"Games, Entertainment, Strategy, Puzzle",18/11/2009,12/07/2011,,,,,,,,,,,,,,,,,,,,
329707508,Cannon Siege,3,694,0,,Chad Towns,12+,EN,7587880,Games,"Games, Casual, Strategy, Entertainment",28/09/2009,21/03/2012,,,,,,,,,,,,,,,,,,,,
329911028,Slideswipe,5,6,0.99,,Plannerhead,4+,"EN, FR, DE, IT, ES",19798016,Games,"Games, Education, Strategy",1/04/2010,4/10/2016,,,,,,,,,,,,,,,,,,,,
330159662,Cows In Space,3,46861,0.99,,Donut Games,4+,EN,8752128,Games,"Games, Strategy, Family",16/09/2009,12/07/2017,,,,,,,,,,,,,,,,,,,,
330222186,Fare City: Taxi Mania,3.5,1639,0.99,,Finkly Interactive,4+,EN,35438592,Games,"Games, Strategy, Family",17/09/2009,11/01/2016,,,,,,,,,,,,,,,,,,,,
330511928,Cartoon Wars Lite,4,148144,0,,BLUE,12+,EN,12429966,Games,"Games, Adventure, Strategy",18/09/2009,9/07/2011,,,,,,,,,,,,,,,,,,,,
331271904,Bloons TD,4,7950,2.99,,Ninja Kiwi,4+,EN,8432232,Games,"Games, Strategy, Casual",3/10/2009,29/11/2012,,,,,,,,,,,,,,,,,,,,
331513453,IpickMega,,,0.99,,"Avruk, LLC",4+,EN,1612800,Entertainment,"Entertainment, Casino, Games, Strategy",23/09/2009,16/02/2017,,,,,,,,,,,,,,,,,,,,
331538702,Igowin Tutor,3.5,517,0,,Smart Games,4+,EN,22585344,Games,"Games, Strategy, Board",23/09/2009,22/03/2014,,,,,,,,,,,,,,,,,,,,
332424440,MILLIONAIRE TYCOON\u2122,3.5,4049,0.99,"0.99, 0.99",Savy Soda,4+,"ZH, EN, FR, IT, JA, KO, PT, RU",49016832,Games,"Games, Board, Business, Strategy",28/09/2009,17/11/2015,,,,,,,,,,,,,,,,,,,,
333178201,Tic Tac Toe 3-in-a-row,3,345,0,"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99",Courtney & Company,4+,EN,5614592,Games,"Games, Board, Strategy, Entertainment",1/10/2009,18/04/2018,,,,,,,,,,,,,,,,,,,,
333208117,Chain Rxn Free,3.5,7499,0,,Zwigglers Mobile,4+,EN,1978912,Games,"Games, Strategy",10/11/2009,27/08/2010,,,,,,,,,,,,,,,,,,,,
333277750,Trump It,1.5,18,0,,Added Entertainment Ltd,4+,EN,75976704,Entertainment,"Entertainment, Card, Games, Strategy",19/11/2009,28/11/2018,,,,,,,,,,,,,,,,,,,,
333279031,Titanic Rescue,3,38008,0.99,,Donut Games,4+,EN,7494656,Games,"Games, Family, Strategy",7/10/2009,19/07/2017,,,,,,,,,,,,,,,,,,,,
333453221,Ninja TD Lite,3.5,3650,0,,Crazy Carpenter,4+,EN,16141677,Games,"Games, Strategy, Action",9/10/2009,17/03/2010,,,,,,,,,,,,,,,,,,,,
334183810,Naval Fight,2.5,1604,0,,Steve Tranby,4+,,7075285,Games,"Games, Board, Strategy, Entertainment",14/10/2009,18/12/2010,,,,,,,,,,,,,,,,,,,,
334187594,MILLIONAIRE TYCOON\u2122 : Free Realestate Trading Strategy Board Game,3,17680,0,,Savy Soda,4+,"ZH, EN, FR, IT, JA, KO, PT, RU",52412416,Games,"Games, Entertainment, Strategy, Board",24/11/2009,8/07/2016,,,,,,,,,,,,,,,,,,,,
334436243,Chicken Chess,3.5,7,0,,Vaibhav Electronics Pvt Ltd,4+,EN,9431040,Games,"Games, Strategy, Board, Entertainment",30/10/2009,5/11/2018,,,,,,,,,,,,,,,,,,,,
334546669,Earth Alliance: Earth Defense,,,0,0.99,Nebula Softworlds,9+,EN,67878912,Games,"Games, Entertainment, Strategy, Simulation",31/10/2009,21/08/2017,,,,,,,,,,,,,,,,,,,,
334616790,Gypsy Cards,3,166,0,,Evermagica,9+,EN,16702740,Games,"Games, Entertainment, Card, Strategy",15/10/2009,18/08/2010,,,,,,,,,,,,,,,,,,,,
334828574,Missile Pod Launcher,2,868,0,,Belprog Belprog,12+,EN,15370240,Entertainment,"Entertainment, Games, Strategy, Casual",22/10/2009,16/04/2016,,,,,,,,,,,,,,,,,,,,
335019557,Stone Wars,3.5,10785,0,1.99,EpicForce Entertainment Ltd.,12+,"EN, FR, DE, JA, ES",52757132,Games,"Games, Action, Entertainment, Strategy",10/12/2009,2/11/2012,,,,,,,,,,,,,,,,,,,,
335029050,Catan Classic,4,17440,4.99,"4.99, 9.99, 4.99, 1.99, 1.99",USM,4+,"NL, EN, FR, DE, PT, ES",888494080,Games,"Games, Board, Strategy, Entertainment",25/10/2009,11/01/2019,,,,,,,,,,,,,,,,,,,,
335049342,Solve Sudoku FREE,2.5,234,0,,Procypher Software Co.,4+,EN,1098368,Games,"Games, Puzzle, Strategy",5/11/2009,4/12/2009,,,,,,,,,,,,,,,,,,,,
335249553,TowerMadness Zero,4,95466,0,"1.99, 1.99, 1.99, 2.99, 1.99, 1.99, 1.99, 1.99, 1.99, 5.99",Limbic Software,9+,"EN, DE",58547200,Games,"Games, Puzzle, Strategy",25/10/2009,5/03/2018,,,,,,,,,,,,,,,,,,,,
335498819,Vikings\u2122 Free,2.5,295,0,,"Entertaining Games, Inc.",9+,EN,5336201,Games,"Games, Entertainment, Strategy, Role Playing",1/02/2010,1/02/2010,,,,,,,,,,,,,,,,,,,,
335523128,Galaxy Trek,4,178,0.99,,George Dimidik,4+,EN,9961472,Games,"Games, Strategy, Role Playing",2/11/2009,29/01/2015,,,,,,,,,,,,,,,,,,,,
335545504,King of Dragon Pass,5,960,9.99,,"A Sharp, LLC",12+,EN,364954624,Games,"Games, Entertainment, Strategy, Role Playing",14/02/2011,18/10/2018,,,,,,,,,,,,,,,,,,,,
335789094,Bad Apples,3,3284,0,0.99,Metaversal Studios,4+,EN,34713600,Games,"Games, Puzzle, Strategy",18/01/2010,20/11/2013,,,,,,,,,,,,,,,,,,,,
335929820,Sudoku Scrapbook,4,63,2.99,,Mighty Mighty Good Games,4+,"DA, NL, EN, FI, FR, DE, IT, JA, KO, NB, PL, PT, RU, ZH, ES, SV, ZH",27623424,Games,"Games, Strategy, Puzzle",19/11/2009,30/05/2017,,,,,,,,,,,,,,,,,,,,
335941858,Handgun FREE,2,849,0,,Belprog Belprog,17+,EN,16375808,Entertainment,"Entertainment, Action, Strategy, Games",30/10/2009,2/04/2016,,,,,,,,,,,,,,,,,,,,
336106741,Fare City: Taxi Mania FREE,3.5,532,0,,Finkly Interactive,4+,EN,30134272,Games,"Games, Strategy, Family",30/10/2009,11/01/2016,,,,,,,,,,,,,,,,,,,,
336302082,Art Of War 2: Global Confederation,3,746,0,,Gear Games,9+,"EN, RU",12349649,Games,"Games, Strategy, Board",11/11/2009,21/03/2011,,,,,,,,,,,,,,,,,,,,
336305171,Orbital Free,4,3910,0,,bitforge Ltd,4+,"EN, FR, DE, IT, ES",22872064,Games,"Games, Strategy, Puzzle, Entertainment",1/12/2009,20/04/2015,,,,,,,,,,,,,,,,,,,,
336472524,Arctopia: A Puzzle Game,4,118,0,,Alexander Williams,4+,"EN, FR",11697152,Games,"Games, Entertainment, Puzzle, Strategy",2/11/2009,1/03/2018,,,,,,,,,,,,,,,,,,,,
337209160,"""Traveler's Quest""",4,486,0,"4.99, 2.99, 34.99, 2.99, 0.99, 0.99, 1.99, 24.99, 1.99, 2.99",Kitty Code,12+,EN,283385856,Games,"Games, Family, Travel, Strategy",25/11/2009,30/07/2019,,,,,,,,,,,,,,,,,,,,
338117897,2012 Tumble,3.5,884,0,0.99,Rich Olson,9+,EN,1250034,Games,"Games, Entertainment, Strategy, Puzzle",12/11/2009,12/11/2009,,,,,,,,,,,,,,,,,,,,
338348877,Runway Free,3,80790,0,,Rahul Biswas,4+,EN,36204544,Games,"Games, Strategy, Navigation, Role Playing",11/11/2009,31/10/2013,,,,,,,,,,,,,,,,,,,,
338490375,DropZap,3,1419,0.99,,Amir Michail,4+,EN,29578240,Games,"Games, Strategy, Entertainment, Puzzle",12/11/2009,1/12/2015,,,,,,,,,,,,,,,,,,,,
338729908,Furballs!,3.5,30,0.99,,"Freecloud Design, Inc.",9+,EN,63169536,Games,"Games, Casual, Entertainment, Strategy",12/11/2009,12/05/2017,,,,,,,,,,,,,,,,,,,,
338740447,"""Tap 'n' Pop Arcade: Group Remove""",3,297,1.99,,"Software River Solutions, Inc",4+,EN,3898368,Games,"Games, Entertainment, Strategy, Puzzle",13/11/2009,19/09/2016,,,,,,,,,,,,,,,,,,,,
339224754,Pinochle Plus,4,893,3.99,,fishdog.net,4+,"EN, DE",43512832,Games,"Games, Card, Entertainment, Strategy",20/12/2009,2/08/2019,,,,,,,,,,,,,,,,,,,,
339348074,Solo Noble - Peg Solitaire - Free,2.5,240,0,0.99,iKreeda Games,4+,EN,6322647,Games,"Games, Board, Strategy",17/11/2009,4/10/2010,,,,,,,,,,,,,,,,,,,,
339451567,Pok\xe9 Dexter - Generation I to VI,3,1471,0.99,,iVenus,4+,"EN, FR",331237376,Reference,"Reference, Games, Strategy, Adventure",25/11/2009,21/09/2015,,,,,,,,,,,,,,,,,,,,
339473599,Age of Conquest: North America,3.5,123,3.99,,Noble Master LLC,12+,EN,36946944,Games,"Games, Board, Entertainment, Strategy",18/11/2009,12/10/2018,,,,,,,,,,,,,,,,,,,,
339597241,Jewel Lines Lite,2.5,6630,0,,"Software River Solutions, Inc",4+,EN,8592384,Games,"Games, Puzzle, Entertainment, Strategy",18/11/2009,5/09/2017,,,,,,,,,,,,,,,,,,,,
339720335,Termite,3.5,158,0,0.99,Milan Toth,4+,EN,1202176,Games,"Games, Action, Strategy",18/11/2009,10/01/2019,,,,,,,,,,,,,,,,,,,,
340524558,"""Tap 'n' Pop Arcade: Group Remove (FREE)""",2.5,3183,0,,"Software River Solutions, Inc",4+,EN,6794240,Games,"Games, Strategy, Entertainment, Puzzle",24/11/2009,21/09/2016,,,,,,,,,,,,,,,,,,,,
340590296,T-Bomb,,,1.99,,"JS Digital Productions, Inc.",9+,EN,12795904,Games,"Games, Puzzle, Entertainment, Strategy",22/12/2009,26/04/2018,,,,,,,,,,,,,,,,,,,,
340769953,Trenches,4,26674,0.99,,"Catapult Consulting, LLC",17+,EN,37340259,Games,"Games, Strategy, Entertainment, Action",24/12/2009,6/12/2012,,,,,,,,,,,,,,,,,,,,
341089820,Solitaire Classic,3.5,17409,0,"3.99, 1.99, 1.99",Iversoft Solutions,4+,"EN, FR, DE, RU",211776512,Games,"Games, Card, Strategy",28/11/2009,5/07/2019,,,,,,,,,,,,,,,,,,,,
341239927,Fragmental 3D - Build Lines with Falling Blocks!,4,84,0.99,,Aesthetic Interactive,4+,EN,7619584,Games,"Games, Entertainment, Puzzle, Strategy",4/12/2009,4/11/2015,,,,,,,,,,,,,,,,,,,,
341288790,ShotTacToe,5,7,0.99,,Phone Bros,17+,EN,13151232,Entertainment,"Entertainment, Board, Strategy, Games",1/12/2009,22/09/2016,,,,,,,,,,,,,,,,,,,,
342097431,European War,3.5,286,0.99,,EASY Inc.,9+,EN,14863724,Games,"Games, Entertainment, Strategy, Board",7/12/2009,18/01/2011,,,,,,,,,,,,,,,,,,,,
342254531,Catch-21,3,1620,0,,Game Show Network,4+,EN,11439792,Games,"Games, Strategy, Card",18/12/2009,5/06/2012,,,,,,,,,,,,,,,,,,,,
342648612,TapOut by Tapjoy,3.5,37435,0,,TapJoy,4+,EN,11333632,Games,"Games, Entertainment, Puzzle, Strategy",10/12/2009,22/12/2014,,,,,,,,,,,,,,,,,,,,
342960702,Red Conquest! (Episodes 1 & 2!),4,532,0.99,,Cat in a Box Games,12+,EN,19387392,Games,"Games, Simulation, Entertainment, Strategy",12/12/2009,2/03/2016,,,,,,,,,,,,,,,,,,,,
343751704,Alien Antigens Lite,2,18,0,,Twisted Noodle llc,4+,EN,6556139,Games,"Games, Strategy, Puzzle, Entertainment",15/12/2009,16/02/2010,,,,,,,,,,,,,,,,,,,,
343795703,Shredder Chess Lite,4,836,0,,"Eiko Bleicher, Skizzix.com",4+,"EN, DE",24859648,Games,"Games, Education, Board, Strategy",18/12/2009,20/09/2017,,,,,,,,,,,,,,,,,,,,
343816134,Home Sweet Home LITE,3.5,13618,0,2.99,Big Blue Bubble,4+,EN,25593921,Games,"Games, Lifestyle, Simulation, Strategy",10/12/2009,9/11/2012,,,,,,,,,,,,,,,,,,,,
344058289,Six Logic: Use your Brain!,4,64,0.99,,Horacio Jimenez,4+,"EN, ES",53878784,Games,"Games, Puzzle, Strategy, Entertainment",14/12/2009,25/09/2014,,,,,,,,,,,,,,,,,,,,
344115274,Zen Wars,4,184,0.99,"0.99, 0.99",subzero.eu,9+,"EN, FR, DE, JA, ZH",56263680,Games,"Games, Strategy, Entertainment, Casual",11/08/2011,23/10/2017,,,,,,,,,,,,,,,,,,,,
344942625,3 Boxes,2.5,310,0,0.99,Jan Mazurczak,4+,EN,26754048,Games,"Games, Entertainment, Strategy, Puzzle",17/12/2009,2/05/2017,,,,,,,,,,,,,,,,,,,,
345015452,Age of Conquest: Asia,3.5,92,2.99,,Noble Master LLC,12+,EN,37567488,Games,"Games, Entertainment, Board, Strategy",15/12/2009,12/10/2018,,,,,,,,,,,,,,,,,,,,
345748786,Strimko Lite,3.5,324,0,,"Puzzlium, Inc.",4+,"EN, JA, ES",13945969,Games,"Games, Strategy, Puzzle",17/12/2009,21/10/2011,,,,,,,,,,,,,,,,,,,,
346622193,Rogue Planet - FREE,3.5,1736,0,,Agharta Studio,9+,"EN, FR, DE, IT, JA, ES",80186242,Games,"Games, Action, Strategy",18/12/2009,18/12/2009,,,,,,,,,,,,,,,,,,,,
346656942,Fragmental 3D Lite - Build Lines with Falling Blocks!,2.5,1377,0,,Aesthetic Interactive,4+,EN,7988224,Games,"Games, Puzzle, Entertainment, Strategy",23/12/2009,4/11/2015,,,,,,,,,,,,,,,,,,,,
346728338,"""Gerry's Pegs""",2,6,0.99,,Gerry Beggs,4+,"EN, FR",13468672,Games,"Games, Strategy, Board",20/12/2009,12/11/2016,,,,,,,,,,,,,,,,,,,,
347024989,Merchant,3.5,96,0,"2.99, 3.99, 0.99, 0.99, 9.99, 3.99, 6.99, 3.99, 0.99, 0.99",Oberon Interactive,4+,EN,52686848,Games,"Games, Social Networking, Simulation, Strategy",12/06/2014,15/01/2015,,,,,,,,,,,,,,,,,,,,
347872059,European War Lite,3.5,1739,0,,EASY Inc.,9+,"EN, JA, ZH, ZH",14912432,Games,"Games, Strategy, Simulation",31/12/2009,18/01/2011,,,,,,,,,,,,,,,,,,,,
347920086,Instant Chess,4,1009,0,"1.99, 1.99, 8.49, 3.99, 0.99, 1.99, 7.99",InstantChess Ltd,4+,"EN, RU",123698176,Games,"Games, Board, Lifestyle, Strategy",29/12/2009,18/01/2019,,,,,,,,,,,,,,,,,,,,
347990652,Solve My Sudoku Penultimate,2,602,0,,Bata Construction,4+,"EN, FR, DE, IT, JA, ES",215840,Entertainment,"Entertainment, Strategy, Games, Puzzle",29/12/2009,3/02/2011,,,,,,,,,,,,,,,,,,,,
347996243,Optia,4,1335,2.99,,Beder Studios,4+,EN,32712704,Games,"Games, Entertainment, Strategy, Puzzle",29/12/2009,11/02/2018,,,,,,,,,,,,,,,,,,,,
348056335,Hipercubo,3,86,0,,StudioAvante,4+,"EN, PT",13109248,Games,"Games, Strategy, Entertainment, Puzzle",11/01/2010,17/01/2017,,,,,,,,,,,,,,,,,,,,
348308731,2012 Zombies vs Aliens Warfare,3.5,37350,0,,Infinidy Corp,12+,EN,14556326,Games,"Games, Strategy, Role Playing, Entertainment",10/01/2010,11/07/2011,,,,,,,,,,,,,,,,,,,,
348639431,Crazy Chess Random - BA.net,2,119,0,,Jaime Garcia Ghirelli,4+,EN,46803968,Games,"Games, Board, Education, Strategy",30/12/2009,30/01/2019,,,,,,,,,,,,,,,,,,,,
348741265,Bungee Stickmen - Australian Landmarks {LITE +},3,1229,0,"37.99, 199.99, 0.99",Poulet Maison Ptd Ltd,12+,"ZH, EN, FR, DE, IT, JA, ES",10781853,Medical,"Medical, Adventure, Strategy, Games",13/01/2010,27/02/2010,,,,,,,,,,,,,,,,,,,,
348741265,Bungee Stickmen - Australian Landmarks {LITE +},3,1229,0,"37.99, 199.99, 0.99",Poulet Maison Ptd Ltd,12+,"ZH, EN, FR, DE, IT, JA, ES",10781853,Medical,"Medical, Adventure, Strategy, Games",13/01/2010,27/02/2010,,,,,,,,,,,,,,,,,,,,
348792842,Tic Tac Toe Countdown,3.5,14,0,,Mikito Yoshiya,4+,EN,9549824,Games,"Games, Board, Strategy",7/01/2010,1/04/2018,,,,,,,,,,,,,,,,,,,,
348795059,Space Harvest,4,342,0,,All-Seeing Interactive,9+,EN,19326976,Games,"Games, Action, Strategy",26/01/2010,22/12/2017,,,,,,,,,,,,,,,,,,,,
349841578,Shark Attack Lite,3,254,0,,The Clash Soft,4+,EN,8296134,Games,"Games, Casual, Strategy",3/02/2010,26/05/2011,,,,,,,,,,,,,,,,,,,,
351086172,Pinochle,4.5,10311,0,,fishdog.net,4+,"DA, NL, EN, FR, DE, NO, SV, TR",50140160,Games,"Games, Strategy, Card, Entertainment",11/02/2010,20/06/2019,,,,,,,,,,,,,,,,,,,,
351214816,Space Adventure,2.5,319,0.99,,Aleksejs Voloviks,4+,EN,47455232,Games,"Games, Simulation, Entertainment, Strategy",20/01/2010,27/08/2018,,,,,,,,,,,,,,,,,,,,
351448383,M\xfc,4,98,2.99,,House Full of Games,4+,"EN, DE, PT, ES",11632640,Games,"Games, Strategy, Entertainment, Card",21/01/2010,11/11/2014,,,,,,,,,,,,,,,,,,,,
351683087,Two Hearts,3,49,0,,Abbacore LLC,9+,EN,5049774,Games,"Games, Entertainment, Strategy, Puzzle",15/02/2010,15/02/2010,,,,,,,,,,,,,,,,,,,,
352292715,TankTigersES,3.5,307,0,,RustyRaven,9+,EN,16819162,Games,"Games, Action, Strategy",5/02/2010,25/05/2010,,,,,,,,,,,,,,,,,,,,
353864056,ADMIRAL : Battle for Uranium,3,41,2.99,,S.MARSAULT,12+,EN,47454208,Games,"Games, Simulation, Entertainment, Strategy",19/02/2010,29/09/2016,,,,,,,,,,,,,,,,,,,,
353941606,Vile Haberdashery,3,11,0,,Barking Dog Interactive,12+,EN,19125248,Games,"Games, Role Playing, Strategy, Entertainment",10/02/2010,10/12/2015,,,,,,,,,,,,,,,,,,,,
355022891,Laser Chess,1.5,200,0,,Modular Dreams Inc,4+,EN,2651122,Games,"Games, Board, Strategy, Entertainment",1/04/2010,6/04/2010,,,,,,,,,,,,,,,,,,,,
355524910,Worms 2: Armageddon,4.5,9908,4.99,"0.99, 0.99",Team17 Software Ltd,12+,EN,529755136,Games,"Games, Entertainment, Action, Strategy",27/10/2010,27/01/2017,,,,,,,,,,,,,,,,,,,,
356086906,1 2 25,3,124,0,,Scanraid Ltd,4+,EN,1224994,Entertainment,"Entertainment, Games, Puzzle, Strategy",19/02/2010,19/02/2010,,,,,,,,,,,,,,,,,,,,
356153459,"""Akira Watanabe's TsumeShogi, intermediate course""",,,1.99,,Mynavi Publishing Corporation,4+,"EN, JA",5771264,Games,"Games, Strategy, Board, Entertainment",18/02/2010,23/09/2015,,,,,,,,,,,,,,,,,,,,
356161101,Taxi Gone Crazy,3.5,6381,0,,Social Mobile Designs LLC,4+,EN,6678875,Games,"Games, Entertainment, Action, Strategy",20/02/2010,22/03/2013,,,,,,,,,,,,,,,,,,,,
356277312,Sync-Ball,5,37,0.99,,"Tozai, Inc.",4+,EN,8821760,Games,"Games, Strategy, Puzzle, Education",8/03/2010,4/11/2017,,,,,,,,,,,,,,,,,,,,
